Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
24-04-2013,24,,,,2,,,,,,,,3,1,2,3,1,,0,1,,2,1,1,,1,2,1,3,,,,,2,3,1,2,1,,1,,
25-04-2013,1,,,,2,,,,,,,,2,1,2,2,1,,0,2,,2,1,1,,1,2,1,3,,,,,2,3,0,2,1,,2,,
25-04-2013,2,,,,2,,,,,,,,2,1,1,2,1,,0,1,,1,1,0,,0,1,1,3,,,,,2,3,0,1,1,,1,,
25-04-2013,3,,,,2,,,,,,,,2,1,1,2,1,,0,1,,1,1,0,,0,1,0,4,,,,,4,3,0,2,1,,1,,
25-04-2013,4,,,,1,,,,,,,,2,1,1,3,2,,0,1,,2,2,0,,0,1,0,4,,,,,2,3,0,2,1,,4,,
25-04-2013,5,,,,1,,,,,,,,2,1,1,3,2,,0,1,,3,2,0,,0,1,1,3,,,,,2,3,0,2,1,,4,,
25-04-2013,6,1,,,2,,,,,,,,2,1,1,3,2,,0,1,,3,2,1,,0,1,1,3,,,,,3,4,0,1,1,,2,,
25-04-2013,7,1,,,2,,,,,,,,2,1,3,3,2,,0,2,,3,2,1,,0,1,2,3,,,,,6,4,1,1,1,,2,,
25-04-2013,8,2,,,2,,,,,,,,3,2,2,3,3,,2,2,,3,2,1,,1,2,3,3,,,,,6,5,1,2,2,,2,,
25-04-2013,9,3,,,3,,,,,,,,5,4,4,4,3,,3,3,,3,3,2,,3,3,3,4,,,,,6,6,1,3,3,,3,,
25-04-2013,10,3,,,4,,,,,,,,5,4,,5,4,,4,5,,4,3,2,,4,3,4,4,,,,,7,8,2,4,,,3,,
25-04-2013,11,2,,,6,,,,,,,,4,4,,5,4,,4,7,,5,3,3,,4,3,4,5,,,,,7,7,2,4,,,6,,
25-04-2013,12,5,,,7,,,,,,,,4,6,,5,4,,5,6,,5,4,3,,,3,5,5,,,,,7,7,2,4,,,5,,
25-04-2013,13,4,,,7,,,,,,,,4,5,,5,4,,6,6,,5,5,3,,4,3,6,,,,,,8,7,1,4,,,6,,
25-04-2013,14,2,,,7,,,,,,,,4,3,4,5,4,,5,6,,5,6,2,,4,3,6,,,,,,7,8,1,3,,,6,,
25-04-2013,15,3,,,6,,,,,,,,4,4,4,3,2,,5,5,,3,3,1,,4,2,4,4,,,,,8,8,1,2,,,4,,
25-04-2013,16,4,,,5,,,,,,,,5,4,4,5,4,,4,3,,4,2,3,,2,3,3,5,,,,,6,6,2,3,,,4,,
25-04-2013,17,2,,,5,,,,,,,,3,3,5,3,2,,2,3,,3,3,2,,2,2,,4,,,,,11,6,1,2,,,2,,
25-04-2013,18,1,,,3,,,,,,,,2,,2,3,2,,0,2,,2,2,1,,1,2,2,3,,,,,6,4,1,2,1,,1,,
25-04-2013,19,1,,,2,,,,,,,,2,2,1,2,1,,0,1,,2,1,1,,0,1,1,3,,,,,3,3,1,2,1,,1,,
25-04-2013,20,1,,,1,,,,,,,,2,2,1,2,1,,0,1,,2,1,0,,0,1,1,2,,,,,2,3,0,1,1,,1,,
25-04-2013,21,1,,,1,,,,,,,,2,2,1,1,1,,0,1,,1,0,0,,0,0,0,2,,,,,2,3,0,1,0,,1,,
25-04-2013,22,1,,,1,,,,,,,,2,1,0,1,1,,0,1,,2,0,0,,0,0,0,2,,,,,1,3,0,1,0,,1,,
25-04-2013,23,1,,,1,,,,,,,,1,1,1,1,0,,0,0,,1,0,0,,0,0,0,2,,,,,1,3,0,1,0,,1,,
25-04-2013,24,1,,,1,,,,,,,,1,1,0,1,0,,0,0,,1,0,0,,0,0,0,2,,,,,3,4,0,,0,,1,,
26-04-2013,1,1,,,1,,,,,,,,2,1,0,1,0,,0,0,,1,0,0,,0,0,0,2,,,,,4,3,0,,0,,1,4,
26-04-2013,2,1,,,1,,,,,,,,2,0,1,1,1,,0,0,,1,0,0,,0,0,0,2,,,,,2,3,0,,0,,1,3,
26-04-2013,3,1,,,1,,,,,,,,2,0,1,1,1,,0,0,,1,1,0,,0,0,0,2,,,,,2,3,0,,0,,1,3,
26-04-2013,4,1,,,1,,,,,,,,1,0,1,1,1,,0,0,,1,1,0,,0,0,0,2,,,,,1,3,0,,0,,1,2,
26-04-2013,5,1,,,1,,,,,,,,1,0,1,1,0,,0,0,,2,1,0,,0,0,0,2,,,,,1,3,0,,0,,1,5,
26-04-2013,6,1,,,1,,,,,,,,3,0,1,1,1,,0,0,,2,1,0,,0,0,0,3,,,,,3,3,0,1,0,,1,10,
26-04-2013,7,2,,,1,,,,,,,,3,0,3,2,2,,0,1,,2,2,1,,1,1,2,3,,,,,4,3,0,1,2,,1,14,
26-04-2013,8,2,,,2,,,,,,,,3,0,2,3,4,,1,2,,3,2,1,,2,1,2,4,,,,,7,3,1,2,3,,1,13,
26-04-2013,9,2,,,2,,,,,,,,4,2,2,3,4,,1,3,,4,3,1,,3,1,2,4,,,,,7,4,,2,4,,,9,
26-04-2013,10,2,,,2,,,,,,,,3,3,2,4,3,,1,3,,4,2,1,,3,1,2,3,,,,,,4,,2,3,,,8,
26-04-2013,11,2,,,3,,,,,,,,3,3,2,3,2,,1,3,,3,2,1,,2,1,2,4,,,,,,4,,3,3,,,6,
26-04-2013,12,2,,,2,,,,,,,,2,3,2,3,2,,1,3,,2,1,1,,2,1,1,4,,,,,,4,,3,2,,,5,
26-04-2013,13,3,,,2,,,,,,,,2,2,2,2,1,,2,3,,2,1,1,,1,1,2,3,,,,,2,4,,2,1,,,5,
26-04-2013,14,5,,,2,,,,,,,,2,5,2,3,2,,2,2,,3,2,1,,1,1,2,3,,,,,3,4,,2,2,,3,5,
26-04-2013,15,9,,,3,,,,,,,,2,43,2,3,2,,3,3,,3,3,1,,2,1,2,4,,,,,4,14,,3,3,,40,4,
26-04-2013,16,21,,,15,,,,,,,,2,65,4,5,2,,42,32,,5,3,1,,22,1,5,4,,,,,34,65,,3,2,,54,29,
26-04-2013,17,27,,,39,,,,,,,,2,55,7,5,2,,40,49,,14,6,1,,38,1,31,3,,,,,56,52,,2,2,,20,53,
26-04-2013,18,8,,,70,,,,,,,,3,15,3,2,2,,16,22,,3,2,1,,18,1,2,3,,,,,33,19,,2,2,,17,24,
26-04-2013,19,3,,,39,,,,,,,,8,12,8,2,2,,7,6,,2,2,2,,3,2,2,4,,,,,15,17,1,2,2,,13,8,
26-04-2013,20,4,,,9,,,,,,,,12,6,8,3,2,,1,3,,3,4,6,,2,5,3,4,,,,,8,8,3,2,2,,3,5,
26-04-2013,21,3,,,4,,,,,,,,14,2,8,2,2,,1,3,,2,1,3,,2,7,3,3,,,,,6,7,3,2,1,,4,5,
26-04-2013,22,2,,,7,,,,,,,,21,2,9,2,2,,1,2,,2,1,9,,2,12,2,8,,,,,6,6,5,2,1,,3,4,
26-04-2013,23,2,,,9,,,,,,,,19,2,9,3,5,,1,2,,2,5,8,,3,14,1,8,,,,,10,7,3,3,1,,2,5,
26-04-2013,24,1,,,11,,,,,,,,15,2,8,10,8,,2,2,,8,4,5,,2,13,3,8,,,,,10,5,2,3,1,,3,6,
27-04-2013,1,1,,,8,,,,,,,,12,0,6,9,6,,4,2,,8,3,4,,2,8,4,7,,,,,9,4,2,3,2,,3,6,
27-04-2013,2,1,,,5,,,,,,,,10,0,4,7,5,,3,2,,7,3,4,,3,7,4,6,,,,,9,6,1,3,2,,2,8,
27-04-2013,3,1,,,3,,,,,,,,8,0,2,6,4,,2,2,,6,2,3,,2,6,4,5,,,,,5,7,2,2,2,,3,8,
27-04-2013,4,1,,,3,,,,,,,,5,0,2,4,4,,1,2,,5,3,3,,2,5,3,5,,,,,3,6,1,2,2,,2,6,
27-04-2013,5,1,,,2,,,,,,,,5,0,2,4,3,,2,2,,5,12,2,,1,4,1,4,,,,,3,5,0,2,2,,3,7,
27-04-2013,6,1,,,2,,,,,,,,4,0,2,4,4,,3,2,,5,7,2,,2,4,2,5,,,,,4,4,1,2,3,,2,9,
27-04-2013,7,2,,,3,,,,,,,,4,0,4,4,3,,3,2,,6,4,2,,3,5,5,6,,,,,6,5,1,2,2,,6,20,
27-04-2013,8,2,,,5,,,,,,,,5,1,4,4,5,,5,4,,7,5,3,,4,6,4,6,,,,,9,9,2,2,5,,8,13,
27-04-2013,9,3,,,13,,,,,,,,6,3,6,5,6,,6,6,,7,,3,,6,6,6,6,,,,,11,13,4,3,5,,6,11,
27-04-2013,10,3,,,12,,,,,,,,5,11,10,5,4,,6,6,,6,,4,,6,5,6,5,,,,,9,12,4,4,3,,6,9,
27-04-2013,11,5,,,8,,,,,,,,5,12,7,5,4,,6,5,,5,5,4,,6,4,4,6,,,,,13,10,4,4,4,,6,10,
27-04-2013,12,4,,,7,,,,,,,,4,11,7,5,4,,4,5,,5,4,3,,5,4,4,5,,,,,6,9,3,3,3,,8,8,
27-04-2013,13,6,,,7,,,,,,,,4,5,6,4,3,,4,5,,4,4,4,,3,4,5,5,,,,,7,9,3,3,3,,6,6,
27-04-2013,14,7,,,5,,,,,,,,5,3,6,5,4,,6,4,,6,4,3,,5,4,5,5,,,,,5,7,3,3,4,,4,6,
27-04-2013,15,10,,,4,,,,,,,,5,24,4,4,4,,5,2,,5,4,3,,,4,5,6,,,,,4,9,2,4,4,,26,4,
27-04-2013,16,21,,,18,,,,,,,,5,26,3,4,3,,21,9,,4,4,3,,14,4,4,5,,,,,16,32,2,4,4,,22,11,
27-04-2013,17,8,,,24,,,,,,,,6,17,4,4,4,,11,12,,7,5,3,,14,4,13,5,,,,,22,23,1,3,3,,5,18,
27-04-2013,18,5,,,21,,,,,,,,6,16,6,5,3,,2,11,,6,9,5,,4,7,12,6,,,,,24,23,3,2,2,,4,7,
27-04-2013,19,3,,,4,,,,,,,,6,17,7,6,6,,2,9,,8,2,8,,1,5,5,12,,,,,15,14,8,9,5,,8,6,
27-04-2013,20,2,,,5,,,,,,,,4,0,5,3,2,,0,3,,3,4,6,,1,3,4,11,,,,,7,4,7,10,5,,2,5,
27-04-2013,21,2,,,2,,,,,,,,3,5,3,3,4,,1,2,,3,3,5,,1,3,3,7,,,,,2,4,5,5,4,,2,5,
27-04-2013,22,2,,,5,,,,,,,,3,55,2,3,2,,1,2,,3,2,4,,2,3,2,5,,,,,5,10,3,3,2,,2,4,
27-04-2013,23,2,,,4,,,,,,,,4,50,2,3,2,,1,2,,3,,3,,1,3,2,4,,,,,3,6,2,3,2,,2,4,
27-04-2013,24,2,,,2,,,,,,,,4,5,4,4,3,,1,2,,3,2,2,,2,,2,5,,,,,3,8,2,3,2,,3,5,
28-04-2013,1,2,,,3,,,,,,,,4,2,3,3,2,,1,2,,3,4,4,,2,,3,4,,,,,4,4,1,3,2,,3,5,
28-04-2013,2,3,,,14,,,,,,,,2,4,4,3,2,,1,1,,3,3,3,,2,,2,4,,,,,2,3,1,2,2,,2,4,
28-04-2013,3,3,,,29,,,,,,,,2,3,18,5,2,,1,2,,2,4,2,,1,,2,4,,,,,57,4,1,2,2,,2,4,
28-04-2013,4,2,,,34,,,,,,,,3,5,14,15,3,,1,2,,16,2,2,,1,,4,4,,,,,62,5,1,2,1,,24,5,
28-04-2013,5,2,,,31,,,,,,,,2,7,7,10,3,,1,2,,22,6,1,,1,,18,4,,,,,53,10,1,1,1,,74,4,
28-04-2013,6,1,,,29,,,,,,,,3,4,12,3,1,,1,2,,5,5,1,,1,2,5,3,,,,,48,16,1,1,1,,56,5,
28-04-2013,7,2,,,27,,,,,,,,3,2,9,3,1,,3,4,,3,7,1,,0,3,6,4,,,,,19,12,1,1,1,,35,5,
28-04-2013,8,2,,,23,,,,,,,,2,14,9,3,1,,3,5,,3,5,2,,1,3,5,4,,,,,12,20,2,1,1,,15,6,
28-04-2013,9,2,,,12,,,,,,,,2,21,7,3,3,,2,5,,3,4,4,,3,3,4,4,,,,,7,23,5,2,2,,27,7,
28-04-2013,10,4,,,8,,,,,,,,2,20,6,3,2,,3,5,,3,3,3,,3,2,4,5,,,,,6,11,2,2,2,,17,6,
28-04-2013,11,4,,,6,,,,,,,,2,15,4,3,3,,3,4,,3,2,2,,2,1,3,4,,,,,6,9,2,3,2,,11,5,
28-04-2013,12,3,,,3,,,,,,,,2,7,3,3,2,,3,3,,3,2,1,,2,,2,4,,,,,5,6,1,2,2,,8,4,
28-04-2013,13,4,,,2,,,,,,,,2,3,2,3,2,,3,2,,3,2,1,,2,,2,3,,,,,2,3,1,2,1,,4,4,
28-04-2013,14,3,,,2,,,,,,,,2,1,1,2,2,,3,1,,2,3,1,,2,,2,3,,,,,1,4,1,2,1,,2,4,
28-04-2013,15,2,,,2,,,,,,,,1,1,1,2,1,,2,2,,2,2,1,,1,0,2,3,,,,,1,4,1,2,1,,1,4,
28-04-2013,16,5,,,2,,,,,,,,2,0,1,2,1,,1,1,,1,3,1,,0,0,2,4,,,,,1,4,1,2,1,,1,3,
28-04-2013,17,3,,,3,,,,,,,,2,0,1,2,2,,1,2,,2,3,1,,0,1,2,4,,,,,1,4,1,2,1,,2,3,
28-04-2013,18,2,,,3,,,,,,,,2,1,1,2,1,,0,3,,2,3,1,,0,1,2,3,,,,,2,4,1,2,1,,2,3,
28-04-2013,19,2,,,2,,,,,,,,2,2,1,2,1,,0,1,,2,2,1,,0,1,2,3,,,,,1,4,1,2,1,,2,3,
28-04-2013,20,2,,,2,,,,,,,,2,1,1,2,1,,0,1,,2,2,1,,0,1,2,3,,,,,2,4,1,2,1,,2,5,
28-04-2013,21,2,,,2,,,,,,,,2,0,1,2,2,,0,1,,2,2,1,,0,1,2,3,,,,,1,4,1,2,1,,2,5,
28-04-2013,22,2,,,2,,,,,,,,2,1,1,2,1,,1,1,,2,2,1,,1,1,2,3,,,,,2,4,1,2,1,,2,3,
28-04-2013,23,2,,,2,,,,,,,,2,1,1,2,1,,0,1,,2,10,1,,1,1,3,3,,,,,2,4,1,2,1,,2,3,
28-04-2013,24,1,,,2,,,,,,,,2,1,1,2,1,,0,1,,2,5,1,,1,1,6,4,,,,,,4,0,1,1,,2,4,
29-04-2013,1,2,,,1,,,,,,,,2,1,1,2,1,,0,1,,3,4,1,,1,1,3,3,,,,,,4,0,1,1,,1,4,
29-04-2013,2,2,,,1,,,,,,,,2,1,1,2,1,,1,1,,3,9,1,,1,1,3,3,,,,,,4,0,1,1,,1,3,
29-04-2013,3,2,,,1,,,,,,,,2,1,1,2,1,,0,1,,2,8,1,,1,1,2,3,,,,,,4,0,2,0,,2,3,
29-04-2013,4,2,,,1,,,,,,,,2,0,1,3,2,,0,1,,2,4,1,,0,1,4,3,,,,,,32,0,2,1,,5,3,
29-04-2013,5,1,,,2,,,,,,,,2,0,1,3,2,,5,1,,4,8,1,,1,1,3,4,,,,,,36,0,3,1,,3,6,
29-04-2013,6,2,,,4,,,,,,,,2,0,3,5,3,,8,1,,5,6,1,,5,2,3,5,,,,,12,36,0,3,3,,2,9,
29-04-2013,7,2,,,6,,,,,,,,2,1,5,9,6,,9,4,,11,8,1,,5,2,6,8,,,,,17,16,1,3,2,,2,17,
29-04-2013,8,2,,,12,,,,,,,,3,4,6,34,13,,4,7,,21,5,1,,6,2,5,14,,,,,23,13,1,3,4,,8,19,
29-04-2013,9,2,,,17,,,,,,,,4,19,27,23,16,,13,12,,11,5,2,,8,2,8,7,,,,,30,17,2,3,6,,9,25,
29-04-2013,10,2,,,27,,,,,,,,5,22,23,9,9,,19,18,,7,5,5,,8,,9,8,,,,,16,25,,5,5,,17,18,
29-04-2013,11,3,,,17,,,,,,,,8,22,6,5,5,,10,9,,4,4,5,,8,,4,6,,,,,11,16,,4,3,,,11,
29-04-2013,12,4,,,11,,,,,,,,2,13,6,4,3,,5,7,,4,4,3,,4,,3,5,,,,,7,17,,3,3,,,8,
29-04-2013,13,3,,,7,,,,,,,,2,12,3,4,2,,3,4,,3,2,2,,2,,3,4,,,,,5,10,,2,1,,,6,
29-04-2013,14,2,,,4,,,,,,,,2,6,2,2,2,,2,2,,3,2,2,,2,1,2,4,,,,,3,5,2,2,1,,,5,
29-04-2013,15,2,,,2,,,,,,,,2,1,1,2,2,,1,2,,2,2,1,,1,1,2,4,,,,,2,5,1,2,1,,,6,
29-04-2013,16,2,,,2,,,,,,,,2,,1,2,1,,0,1,,2,2,1,,1,1,1,3,,,,,1,4,1,2,1,,3,4,
29-04-2013,17,2,,,2,,,,,,,,2,0,1,,1,,0,1,,2,2,1,,0,0,1,3,,,,,1,3,1,2,1,,2,3,
29-04-2013,18,2,,,2,,,,,,,,2,0,1,2,1,,0,1,,2,2,1,,0,0,1,3,,,,,1,7,1,1,0,,3,2,
29-04-2013,19,2,,,2,,,,,,,,2,0,1,2,2,,0,1,,2,2,1,,0,1,1,3,,,,,1,7,1,2,0,,2,3,
29-04-2013,20,2,,,2,,,,,,,,2,0,1,2,1,,0,1,,2,2,1,,0,1,1,3,,,,,1,3,1,1,1,,2,3,
29-04-2013,21,2,,,2,,,,,,,,2,0,1,2,1,,0,1,,2,1,1,,0,1,1,3,,,,,1,3,1,1,0,,3,3,
29-04-2013,22,2,,,1,,,,,,,,2,0,1,2,1,,0,1,,2,1,1,,0,1,1,3,,,,,1,4,1,1,1,,2,3,
29-04-2013,23,2,,,1,,,,,,,,3,1,1,2,1,,0,1,,2,1,0,,0,1,1,3,,,,,4,3,0,1,0,,3,3,
29-04-2013,24,6,,,2,,,,,,,,3,0,1,2,1,,,1,,,1,0,,0,0,1,3,,,,,6,3,0,1,0,,3,3,
30-04-2013,1,3,,,1,,,,,,,,2,1,1,1,1,,,0,,,1,0,,1,0,1,2,,,,,2,3,0,1,0,,3,3,
30-04-2013,2,2,,,1,,,,,,,,1,0,1,1,0,,,0,,,1,0,,1,0,1,3,,,,,2,5,0,1,0,,3,3,
30-04-2013,3,1,,,1,,,,,,,,1,0,1,1,0,,,0,,,1,0,,1,0,1,3,,,,,2,4,0,1,0,,3,7,
30-04-2013,4,1,,,1,,,,,,,,1,0,1,1,2,,,0,,,7,0,,1,0,3,3,,,,,2,5,0,1,0,,4,6,
30-04-2013,5,2,,,2,,,,,,,,2,0,1,2,3,,,1,,,13,0,,2,0,6,3,,,,,3,4,0,1,1,,5,7,
30-04-2013,6,2,,,3,,,,,,,,1,0,3,2,5,,,1,,5,8,1,,4,0,6,5,,,,,10,5,0,2,2,,4,17,
30-04-2013,7,4,,,5,,,,,,,,2,1,3,4,10,,,2,,8,3,2,,6,0,9,12,,,,,17,6,0,2,4,,4,14,
30-04-2013,8,3,,,5,,,,,,,,2,4,1,5,6,,,2,,6,3,3,,6,0,7,8,,,,,16,7,1,2,1,,7,15,
30-04-2013,9,8,,,4,,,,,,,,1,6,1,3,,,,4,,2,2,1,,4,0,2,6,,,,,3,10,2,1,0,,6,10,
30-04-2013,10,1,,,2,,,,,,,,1,4,0,2,,,,1,,2,1,1,,1,0,,3,,,,,2,7,1,1,0,,6,5,
30-04-2013,11,,,,1,,,,,,,,2,2,0,1,,,,0,,1,1,0,,0,0,,3,,,,,1,5,1,1,0,,4,3,
30-04-2013,12,2,,,1,,,,,,,,2,1,0,1,,,,0,,1,1,0,,0,0,,3,,,,,1,4,0,1,0,,3,2,
30-04-2013,13,1,,,1,,,,,,,,2,1,1,2,,,,1,,2,1,0,,0,0,,3,,,,,2,4,1,1,0,,2,2,
30-04-2013,14,1,,,2,,,,,,,,2,0,1,2,0,,,1,,2,2,1,,0,0,1,3,,,,,2,4,1,1,0,,2,3,
30-04-2013,15,2,,,2,,,,,,,,2,0,,2,1,,,1,,1,1,1,,0,0,1,3,,,,,1,3,1,2,0,,2,3,
30-04-2013,16,2,,,2,,,,,,,,2,0,,2,0,,1,1,,2,2,1,,0,0,1,3,,,,,1,4,1,2,0,,2,3,
30-04-2013,17,2,,,2,,,,,,,,2,0,,2,0,,2,0,,2,1,1,,0,0,1,3,,,,,1,7,0,1,0,,2,3,
30-04-2013,18,2,,,2,,,,,,,,2,0,,2,0,,1,0,,2,1,1,,0,1,1,3,,,,,1,4,1,1,0,,1,3,
30-04-2013,19,1,,,2,,,,,,,,2,0,,2,0,,1,0,,4,1,1,,0,1,1,3,,,,,1,3,0,1,0,,2,3,
30-04-2013,20,1,,,2,,,,,,,,2,0,1,2,1,,0,0,,2,1,1,,0,1,1,3,,,,,1,4,0,1,0,,2,3,
30-04-2013,21,1,,,2,,,,,,,,2,1,1,2,1,,1,0,,1,4,1,,0,1,2,3,,,,,2,5,1,1,0,,2,3,
30-04-2013,22,1,,,2,,,,,,,,2,0,2,2,1,,0,1,,2,5,1,,0,1,4,3,,,,,4,3,1,1,0,,2,3,
30-04-2013,23,1,,,2,,,,,,,,2,0,1,2,0,,1,1,,2,7,1,,0,1,2,3,,,,,3,4,0,1,0,,2,3,
30-04-2013,24,2,,,3,,,,,,,,2,0,1,2,0,,1,2,,2,7,,,0,1,4,3,,,,,5,4,0,1,0,,2,5,
